Url;Date;Tweet ID;Tweet Place;User;User place;Retweet Count;Reply Count
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Wed Jan 20 10:29:41 +0000 2016;689756678783438848;;mud148;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Tue Jan 19 19:58:34 +0000 2016;689537453921832962;;DimcevMe;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Tue Jan 19 06:45:57 +0000 2016;689337985066758144;;ponomv2012;Москва, Россия;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Tue Jan 19 06:20:33 +0000 2016;689331590644805632;;VES56;Russia;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 21:00:36 +0000 2016;689190677226373120;;ArsMn;планета Земля;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 20:41:02 +0000 2016;689185750512963587;;impolite_sirius;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 20:30:56 +0000 2016;689183209603616768;;Mishnevvol1;Москва, Россия;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 20:22:49 +0000 2016;689181166402940928;;RexServius;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 20:20:58 +0000 2016;689180704169701377;;GDRovec;Ридна Адыгейщина;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 20:07:41 +0000 2016;689177360768315393;;gromoffdmitriy;Spain;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 19:20:55 +0000 2016;689165589219282944;;denaksend;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 18:30:41 +0000 2016;689152947486355456;;Alekc26march;Саратов;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 17:51:35 +0000 2016;689143107473002496;;talekseeva55;г.Краснодар, Россия;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 16:36:17 +0000 2016;689124161021734913;;VitMurr;Москва;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 16:18:51 +0000 2016;689119772693368834;;Pin3322;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 14:50:02 +0000 2016;689097422451118080;;theamericanyets;Moldova;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 13:59:52 +0000 2016;689084794349744128;;1954isaev;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 13:13:07 +0000 2016;689073030375550977;;horvat001;Украина;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 13:11:06 +0000 2016;689072522642468864;;seryi_KardinaI;Finland;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 13:08:02 +0000 2016;689071752639606784;;Kristiaans_K;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 12:40:53 +0000 2016;689064918780346368;;GracefashionRus;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 11:33:34 +0000 2016;689047976203911168;;sanctumsanctor1;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 11:32:30 +0000 2016;689047710201171968;;yaroslaw1973;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 11:32:26 +0000 2016;689047692312469504;;Abakan5551;Троицк;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 11:24:23 +0000 2016;689045667638022144;;Leoshely;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 10:39:35 +0000 2016;689034391520174080;;AdGloriamDeus;Κωνσταντινούπολις;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 10:23:32 +0000 2016;689030354099900416;;vitasklimin;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 10:21:48 +0000 2016;689029915644178432;;EManchine;Suomi;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 09:50:45 +0000 2016;689022101701963776;;pllpski;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 09:20:49 +0000 2016;689014571491790853;;belovi_10;Лангепас, Ханты-Мансийский авт;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 09:18:18 +0000 2016;689013935178145792;;mousestar7777;Canada;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 09:09:53 +0000 2016;689011819567013888;;serega7041;Благовещенск, Россия;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 08:45:08 +0000 2016;689005591252078592;;Olegon48;Москва;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 08:39:49 +0000 2016;689004253902450688;;Oleg_Toledo;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 08:36:52 +0000 2016;689003510369808384;;razzhivina58;г.тольятти;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 08:28:14 +0000 2016;689001339247001600;;kh_larissa;Украина;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 08:23:31 +0000 2016;689000150040227840;;GreyFromTamboff;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 08:01:05 +0000 2016;688994505769512960;;zelenyi50;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:44:34 +0000 2016;688990350334124032;;baasvard;Saint - Petersburg;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:39:09 +0000 2016;688988986912673792;;Lakotsenin;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:37:38 +0000 2016;688988604161380353;;st_andriyovych;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:30:46 +0000 2016;688986874489229312;;Turok80;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:27:35 +0000 2016;688986075872776192;;GlyykNadegda;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:21:32 +0000 2016;688984552489005056;;kurPSV;Россия;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:05:37 +0000 2016;688980546530242560;;SanalenLenn;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:03:57 +0000 2016;688980126441312256;;zebryansk;Брянск;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:03:55 +0000 2016;688980117209612288;;tretiysin;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 07:01:00 +0000 2016;688979382443061248;;Aerliss_essa;Новосибирск, Россия;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:56:34 +0000 2016;688978268163301376;;bazel_gray;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:56:05 +0000 2016;688978148298461184;;kovalevag1;Таможня Три Сестры.;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:56:02 +0000 2016;688978135673638912;;Igor_Kon;Cupertino, CA;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:48:48 +0000 2016;688976313869283328;;Hostis_Publicae;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:44:28 +0000 2016;688975222486233090;;vitaspryadko;;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:43:58 +0000 2016;688975097097535488;;UanowINFO;Украина;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:43:09 +0000 2016;688974893833187328;;vasya_54;Киев;0.0;0.0
https://russian.rt.com/inotv/2016-01-17/AgoraVox-Otvetnie-sankcii-Kremlya-povergnut;Mon Jan 18 06:36:09 +0000 2016;688973130572910593;;ukrainathebest1;Київ ;0.0;0.0
https://eadaily.com/news/2016/01/18/islamskiy-komitet-v-gnechiske-ukraina-stanovitsya-geopoliticheskim-poligonom;Mon Jan 18 18:52:57 +0000 2016;689158554129928192;;savluk_k;;0.0;0.0
https://eadaily.com/news/2016/01/18/islamskiy-komitet-v-gnechiske-ukraina-stanovitsya-geopoliticheskim-poligonom;Mon Jan 18 13:42:59 +0000 2016;689080547495268354;;14051960S;;0.0;0.0
https://eadaily.com/news/2016/01/18/islamskiy-komitet-v-gnechiske-ukraina-stanovitsya-geopoliticheskim-poligonom;Mon Jan 18 13:21:08 +0000 2016;689075048708222976;;pravda60;Кандидат культурологии;0.0;0.0
https://eadaily.com/news/2016/01/18/islamskiy-komitet-v-gnechiske-ukraina-stanovitsya-geopoliticheskim-poligonom;Mon Jan 18 12:27:45 +0000 2016;689061615459635200;;raitingx;Russian Federation;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Thu Jun 09 04:55:10 +0000 2016;740769182942400512;;kimberl49260713;North Carolina, USA;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Wed Jan 20 02:07:51 +0000 2016;689630385278468097;;YRdog81;Boston, MA;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Tue Jan 19 23:46:30 +0000 2016;689594813629366273;;johnmichaelvanO;melbourne australia;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Tue Jan 19 05:55:19 +0000 2016;689325242666319872;;heatherleigh190;Georgia;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:45:56 +0000 2016;689171884563378176;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:45:34 +0000 2016;689171793966460928;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:44:39 +0000 2016;689171562205958145;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:44:23 +0000 2016;689171498007932928;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:44:05 +0000 2016;689171421675802624;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:43:44 +0000 2016;689171332941135872;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:43:18 +0000 2016;689171223994077185;;DrWhoisin;American Mid-West;1.0;2.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:43:07 +0000 2016;689171176690552833;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:42:20 +0000 2016;689170981567500288;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:42:08 +0000 2016;689170931718172672;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:41:54 +0000 2016;689170870468759552;;DrWhoisin;American Mid-West;1.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:41:39 +0000 2016;689170806291574784;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:41:12 +0000 2016;689170694614175748;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:40:57 +0000 2016;689170630260961281;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:40:40 +0000 2016;689170561809788932;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:40:15 +0000 2016;689170455438225408;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:39:18 +0000 2016;689170217667276801;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:39:08 +0000 2016;689170173178286080;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:38:57 +0000 2016;689170127095492609;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 19:38:13 +0000 2016;689169942441152513;;DrWhoisin;American Mid-West;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 18:59:18 +0000 2016;689160150414954498;;RussiaCatalunya;Països Catalans;0.0;0.0
http://www.whatdoesitmean.com/index1985.htm;Mon Jan 18 17:27:32 +0000 2016;689137056145125376;;AsuraSerg;Russia;1.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Mon Jan 25 03:44:31 +0000 2016;691466650881757184;;CyLyBu;United States;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Fri Jan 22 14:32:18 +0000 2016;690542511052447744;;Tiago477;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Thu Jan 21 20:34:57 +0000 2016;690271386816897024;;PascalHeyman;Belgium;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Thu Jan 21 03:24:18 +0000 2016;690012014685638656;;gogab4jean;Earth - just like you.;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Wed Jan 20 12:53:14 +0000 2016;689792801052168193;;SignsMary;United States;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Wed Jan 20 09:11:13 +0000 2016;689736929365987328;;ec82d88f157f4ba;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Wed Jan 20 08:40:58 +0000 2016;689729317602004992;;Russ_Warrior;;4.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Wed Jan 20 05:21:05 +0000 2016;689679013237907456;;drskiniivii;Japan, China, Russia;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 22:15:30 +0000 2016;689571912473772035;;NastyaWebb;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 21:09:57 +0000 2016;689555419522580480;;MeaganMacha;;1.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 18:05:36 +0000 2016;689509023876530176;;HarryFerro;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 16:19:11 +0000 2016;689482242863706112;;nicknox27;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 16:04:30 +0000 2016;689478548738838528;;greychampion;Russian River Appellation;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 15:53:55 +0000 2016;689475886022656004;;mikeserna45;Mobile;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 15:47:12 +0000 2016;689474193977520130;;vicktop55;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 15:44:53 +0000 2016;689473613620064258;;Makedni;Pella,Ancient Macedonia,Greece;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 15:12:39 +0000 2016;689465501559296000;;BakelsAdrianus;Lopik / Holland;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:59:11 +0000 2016;689462109747294209;;newostia200111;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:49:31 +0000 2016;689459677806010370;;GonzaalezCamilo;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:49:20 +0000 2016;689459632683646981;;GonzaalezCamilo;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:41:01 +0000 2016;689457537398104067;;kantsapereaude;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:38:50 +0000 2016;689456990951571456;;jonaderwal;Überall.;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:13:40 +0000 2016;689450658068467712;;SIxCUBA;México, CDMX;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:06:31 +0000 2016;689448858250702850;;Topphnygn;;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:04:47 +0000 2016;689448419627139073;;adlitammm;Melbourne Australia ;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:03:57 +0000 2016;689448210700468225;;eddyElGallo;Cuba;1.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:03:32 +0000 2016;689448107092799488;;Freed0m4All_irc;127.0.0.1;1.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 14:02:18 +0000 2016;689447793975435265;;AnonyMiss_;United States of Anarchy;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 13:54:36 +0000 2016;689445856685068288;;KELLYCLELLAND1;Lothian;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 13:51:50 +0000 2016;689445160921333760;;FrankMWebb;England, United Kingdom;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 13:45:24 +0000 2016;689443542767271937;;Abdilleni;Nairobi, Kenya;0.0;0.0
https://www.rt.com/politics/329438-duma-speaker-says-anti-russian/;Tue Jan 19 13:45:21 +0000 2016;689443528670257153;;Thai_City;#bangkok  #THAILAND;0.0;0.0
http://www.kp.ru/daily/26483.4/3352884/;Fri Jan 22 03:52:42 +0000 2016;690381548152066048;;seluxa;;0.0;0.0
http://www.kp.ru/daily/26483.4/3352884/;Thu Jan 21 18:44:28 +0000 2016;690243579973931008;;zhorakapustin;Мой дом там, где я.;0.0;0.0
http://www.kp.ru/daily/26483.4/3352884/;Thu Jan 21 17:34:42 +0000 2016;690226022541856770;;politic151012;В ЕДИНСТВЕ НАША СИЛА;2.0;1.0
http://www.kp.ru/daily/26483.4/3352884/;Thu Jan 21 15:52:23 +0000 2016;690200276435931136;;galina28052015;Вологодская обл.;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Fri Jan 22 19:27:09 +0000 2016;690616712576770048;;ZD_2018;;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Fri Jan 22 09:02:40 +0000 2016;690459554321043456;;Planoltom;Cork;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Fri Jan 22 00:02:40 +0000 2016;690323659391647744;;helmy_mohelmy;;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Thu Jan 21 23:57:54 +0000 2016;690322457790660609;{'id': '1ea588c12abd39d7', 'url': 'https://api.twitter.com/1.1/geo/id/1ea588c12abd39d7.json', 'place_type': 'city', 'name': 'Milan', 'full_name': 'Milan, Lombardy', 'country_code': 'IT', 'country': 'Italy', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[9.040628, 45.386726], [9.040628, 45.535964], [9.278045, 45.535964], [9.278045, 45.386726]]]}, 'attributes': {}};plattner_lukas;Italy;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Thu Jan 21 23:54:25 +0000 2016;690321581902553088;;mamasosy;قاهرة-اسكندرية;1.0;1.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Thu Jan 21 22:42:44 +0000 2016;690303544604364800;;GuliableMany;Singapore Occupied ;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Thu Jan 21 22:39:48 +0000 2016;690302804565585920;;BabaBetong;;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Thu Jan 21 18:46:28 +0000 2016;690244082388471808;;Occupy007;;0.0;0.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Thu Jan 21 18:42:19 +0000 2016;690243039525113856;;Occupy007;;0.0;1.0
http://southfront.org/international-military-review-syria-jan-21-2016-turkey-prepares-invasion/;Thu Jan 21 18:30:31 +0000 2016;690240068817174529;;frank4schulze;Deutschland;0.0;0.0
http://sputniknews.com/blogs/20160122/1033549319/poroshenko-deal-moscow-ukraine.html;Fri Jan 22 17:43:15 +0000 2016;690590561343033344;;Vierotchka;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sun Apr 02 21:38:13 +0000 2017;848650803934056448;;dick_zinno;Fort Worth, TX;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Fri Mar 24 09:04:25 +0000 2017;845199614823153664;;dick_zinno;Fort Worth, TX;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sat Aug 06 00:35:54 +0000 2016;761722432423985156;;Hayes1954Hayes;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sun Jul 24 15:40:39 +0000 2016;757239079323009024;;JohnathanPike;Manchester, CT.  🇺🇸;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Tue Jul 12 04:56:10 +0000 2016;752728233922195456;;fastndelicious;United States;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Fri Jun 24 19:31:06 +0000 2016;746425434024321024;;cheshirecatjc;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Thu Jun 23 01:52:40 +0000 2016;745796685884964864;;ajodom60;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Wed Jun 22 23:09:17 +0000 2016;745755567285690368;;ejw62_;Acadiana  South Louisiana;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Wed Jun 22 23:08:45 +0000 2016;745755432296189952;;ejw62_;Acadiana  South Louisiana;1.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Thu Jun 02 16:36:40 +0000 2016;738409007358959620;;BleekmanMonica;;0.0;1.0
http://www.whatdoesitmean.com/index1987.htm;Thu May 05 17:38:27 +0000 2016;728277691464482816;;ivote4Jesus;United States;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Wed May 04 13:31:27 +0000 2016;727853144189739008;;ohSAMah;☆exoplanet🐾👁🐣🦆👣X637Z-43¤;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Fri Mar 11 21:44:50 +0000 2016;708408365995716608;;lugo;NYC;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Fri Mar 11 21:44:49 +0000 2016;708408359192535040;;lugo;NYC;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sat Mar 05 14:46:50 +0000 2016;706128842952466432;{'id': '36775d842cbec509', 'url': 'https://api.twitter.com/1.1/geo/id/36775d842cbec509.json', 'place_type': 'city', 'name': 'Montréal', 'full_name': 'Montréal, Québec', 'country_code': 'CA', 'country': 'Canada', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-73.972965, 45.410095], [-73.972965, 45.705566], [-73.473085, 45.705566], [-73.473085, 45.410095]]]}, 'attributes': {}};beadesm1;Montreal;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Fri Mar 04 19:08:11 +0000 2016;705832226387144704;;Brendav196261;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Mon Feb 29 12:53:58 +0000 2016;704288503224365057;;ReneeRadke83;Washington, USA;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sat Feb 27 07:10:28 +0000 2016;703477279398236160;;Beatric07360736;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sat Feb 27 05:03:16 +0000 2016;703445272458829824;;Beatric07360736;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sat Feb 27 05:02:34 +0000 2016;703445092875571202;;Beatric07360736;;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Tue Jan 26 16:59:30 +0000 2016;692029105164935168;;cupcakecraze11;Texas, USA;0.0;0.0
http://www.whatdoesitmean.com/index1987.htm;Sat Jan 23 23:45:54 +0000 2016;691044214193426432;;treetopangel;America;0.0;0.0
